AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
0,0,0,0,0.0833333333333333,0,0.0833333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0,0,0.0833333333333333,0.0833333333333333,0,0,0,0
0,0.05,0,0,0.1,0.05,0.1,0.2,0,0.15,0,0,0,0.1,0.2,0.05,0,0,0,0
0,0,0,0,0,0.130434782608696,0.0434782608695652,0,0.0869565217391304,0.0434782608695652,0,0,0.0434782608695652,0,0.565217391304348,0,0.0434782608695652,0,0,0.0434782608695652
0,0,0,0,0,0,0.0833333333333333,0.166666666666667,0.0833333333333333,0.0833333333333333,0,0,0.0833333333333333,0,0.333333333333333,0.0833333333333333,0.0833333333333333,0,0,0
0,0,0,0,0,0,0,0,0.0833333333333333,0.166666666666667,0.0833333333333333,0.0833333333333333,0.166666666666667,0.0833333333333333,0.333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.5,0.0833333333333333,0,0,0,0
0,0,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.416666666666667,0.166666666666667,0,0,0,0
0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.0833333333333333,0,0,0.0833333333333333,0.25,0.0833333333333333,0,0,0,0
0,0,0,0,0,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0,0,0.166666666666667,0.25,0.0833333333333333,0,0,0
0,0,0,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0.25,0.0833333333333333,0.25,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,0,0
0,0,0,0,0,0,0,0.25,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0.25,0,0.0833333333333333,0,0,0
0,0,0.0909090909090909,0,0.0909090909090909,0,0,0,0,0,0,0.0909090909090909,0.181818181818182,0,0.181818181818182,0.0909090909090909,0.0909090909090909,0.181818181818182,0,0
0.0833333333333333,0,0,0.0833333333333333,0,0,0,0,0,0.0833333333333333,0,0.0833333333333333,0.166666666666667,0,0.0833333333333333,0,0.166666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333
0.153846153846154,0.0769230769230769,0,0.153846153846154,0,0,0.0769230769230769,0,0.0769230769230769,0.0769230769230769,0,0,0,0,0,0.230769230769231,0.0769230769230769,0.0769230769230769,0,0
0,0,0,0,0,0,0,0.0833333333333333,0,0.0833333333333333,0,0,0.166666666666667,0.0833333333333333,0.0833333333333333,0.166666666666667,0.25,0,0,0.0833333333333333
0.25,0,0,0.0833333333333333,0.0833333333333333,0,0,0,0,0.0833333333333333,0,0.25,0.166666666666667,0,0,0,0,0.0833333333333333,0,0
0.25,0,0,0,0.166666666666667,0,0.0833333333333333,0,0,0.0833333333333333,0,0,0,0.0833333333333333,0.0833333333333333,0.166666666666667,0.0833333333333333,0,0,0
0,0,0.0833333333333333,0,0.166666666666667,0,0,0,0,0.0833333333333333,0,0.0833333333333333,0.25,0.0833333333333333,0,0.0833333333333333,0.166666666666667,0,0,0
0.166666666666667,0,0,0,0.0833333333333333,0.166666666666667,0.166666666666667,0,0,0.0833333333333333,0,0,0,0,0,0.0833333333333333,0,0.0833333333333333,0.166666666666667,0
0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0,0,0,0,0,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0,0.166666666666667
0,0,0.166666666666667,0,0.25,0,0,0,0.0833333333333333,0,0,0,0.166666666666667,0,0.0833333333333333,0.0833333333333333,0,0,0.0833333333333333,0.0833333333333333
0,0,0,0.0833333333333333,0.25,0,0,0,0.0833333333333333,0.166666666666667,0,0.0833333333333333,0.0833333333333333,0,0,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333
0.166666666666667,0,0,0,0,0.0833333333333333,0,0,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0
0,0,0,0,0.166666666666667,0.0833333333333333,0,0,0,0.166666666666667,0.0833333333333333,0,0.25,0,0,0.166666666666667,0,0,0.0833333333333333,0
0,0,0,0,0,0,0.0833333333333333,0,0,0.25,0,0.0833333333333333,0.25,0,0.0833333333333333,0.0833333333333333,0,0,0.166666666666667,0
0,0,0,0.0833333333333333,0,0,0.166666666666667,0,0,0,0,0,0.0833333333333333,0,0,0.25,0.0833333333333333,0.0833333333333333,0.25,0
0,0,0,0,0.25,0,0,0.0833333333333333,0,0.0833333333333333,0,0,0.166666666666667,0,0,0.333333333333333,0,0,0.0833333333333333,0
0,0,0.0833333333333333,0,0.0833333333333333,0,0,0.0833333333333333,0,0.333333333333333,0,0,0.166666666666667,0,0,0.0833333333333333,0.166666666666667,0,0,0
0,0,0,0,0,0.0833333333333333,0.166666666666667,0,0,0.25,0.0833333333333333,0,0.25,0,0.0833333333333333,0,0,0.0833333333333333,0,0
0,0,0,0,0,0.0833333333333333,0,0,0.0833333333333333,0,0.0833333333333333,0.166666666666667,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.166666666666667
0.0833333333333333,0,0,0,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0.166666666666667,0.166666666666667,0.0833333333333333,0,0,0,0,0,0
0.0833333333333333,0,0,0.0833333333333333,0,0,0,0.0833333333333333,0,0.166666666666667,0,0.166666666666667,0.0833333333333333,0,0,0.166666666666667,0.166666666666667,0,0,0
0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0,0,0,0.0833333333333333,0.333333333333333,0,0.0833333333333333,0,0.0833333333333333,0,0,0
0.0833333333333333,0,0,0,0,0,0.0833333333333333,0,0,0.333333333333333,0,0,0.166666666666667,0,0,0.0833333333333333,0.166666666666667,0.0833333333333333,0,0
0.166666666666667,0,0.0833333333333333,0,0,0,0.0833333333333333,0,0,0,0,0,0.25,0,0.0833333333333333,0.166666666666667,0.166666666666667,0,0,0
0,0,0,0,0,0,0,0,0,0.166666666666667,0.0833333333333333,0,0.25,0,0,0.25,0.166666666666667,0,0.0833333333333333,0
0,0,0,0,0,0,0,0.25,0,0.0833333333333333,0,0,0.25,0.0833333333333333,0,0.166666666666667,0.0833333333333333,0,0,0.0833333333333333
0.166666666666667,0,0,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.25,0.166666666666667,0,0,0
0,0,0,0,0,0,0.166666666666667,0,0.0833333333333333,0.0833333333333333,0,0.166666666666667,0.25,0.0833333333333333,0,0,0.0833333333333333,0,0.0833333333333333,0
0,0,0.0833333333333333,0,0,0,0,0,0,0.166666666666667,0,0.0833333333333333,0.0833333333333333,0,0,0.333333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0
0.166666666666667,0,0,0.0833333333333333,0,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0,0,0.166666666666667,0,0,0.0833333333333333,0.0833333333333333,0,0,0.166666666666667
0,0,0.166666666666667,0.0833333333333333,0.0833333333333333,0,0,0,0,0.0833333333333333,0,0.0833333333333333,0.166666666666667,0,0.166666666666667,0.0833333333333333,0,0,0.0833333333333333,0
0.0952380952380952,0,0,0,0,0.0476190476190476,0,0,0.142857142857143,0.238095238095238,0,0,0,0,0.19047619047619,0.0476190476190476,0,0.0476190476190476,0.19047619047619,0
0.037037037037037,0,0,0,0,0.037037037037037,0,0,0.148148148148148,0.259259259259259,0,0,0.037037037037037,0.037037037037037,0.185185185185185,0.0740740740740741,0,0.037037037037037,0.148148148148148,0
0.363636363636364,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0.454545454545455,0,0,0,0,0.0909090909090909
0.181818181818182,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0.636363636363636,0,0,0,0,0.0909090909090909
0.0909090909090909,0,0.0454545454545455,0.0454545454545455,0,0.0909090909090909,0,0.227272727272727,0.227272727272727,0.0909090909090909,0,0,0,0.0909090909090909,0,0.0454545454545455,0,0,0,0.0454545454545455
0.206896551724138,0.0344827586206897,0,0,0,0,0,0,0.0689655172413793,0.206896551724138,0,0,0.137931034482759,0.0689655172413793,0.206896551724138,0,0,0.0689655172413793,0,0
0.206896551724138,0.0344827586206897,0,0,0,0,0,0,0.0689655172413793,0.206896551724138,0,0,0.137931034482759,0.0689655172413793,0.206896551724138,0,0,0.0689655172413793,0,0
0.0689655172413793,0,0.0344827586206897,0.0689655172413793,0.0689655172413793,0.241379310344828,0,0.103448275862069,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0,0.0344827586206897,0.206896551724138,0,0,0,0.0344827586206897,0
0,0.04,0,0,0,0.16,0,0,0.16,0,0,0,0,0.08,0.48,0,0,0,0,0.08
0.0625,0,0,0,0,0,0,0,0,0.3125,0,0,0.125,0,0.375,0,0,0.0625,0.0625,0
0,0,0,0.107142857142857,0,0.0357142857142857,0,0,0.107142857142857,0,0,0,0.107142857142857,0.107142857142857,0.214285714285714,0.0357142857142857,0.107142857142857,0,0.178571428571429,0
0.0555555555555556,0,0,0,0,0.0555555555555556,0.166666666666667,0.0555555555555556,0,0.388888888888889,0,0.111111111111111,0,0,0.111111111111111,0.0555555555555556,0,0,0,0
0.0625,0,0,0,0,0,0,0,0.125,0.1875,0,0,0.125,0,0,0.25,0,0,0.25,0
0,0,0,0,0.230769230769231,0,0,0,0.230769230769231,0.0769230769230769,0,0,0,0,0.230769230769231,0,0,0,0,0.230769230769231
0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0.25,0
0,0,0.0666666666666667,0,0.0666666666666667,0,0,0.0666666666666667,0.266666666666667,0,0,0.0666666666666667,0,0.0666666666666667,0.2,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0
0,0.05,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.05,0
0.230769230769231,0.0384615384615385,0.0384615384615385,0,0.0384615384615385,0.0384615384615385,0,0,0.115384615384615,0.307692307692308,0,0.0769230769230769,0.0384615384615385,0,0,0,0,0.0769230769230769,0,0
0.1,0,0.0333333333333333,0,0.0333333333333333,0.1,0,0.0666666666666667,0.0666666666666667,0,0,0.0333333333333333,0.0666666666666667,0.0666666666666667,0.3,0.0333333333333333,0.0666666666666667,0,0,0.0333333333333333
0.107142857142857,0,0.0357142857142857,0,0.0357142857142857,0.0714285714285714,0,0.0714285714285714,0,0,0,0.0357142857142857,0,0,0.5,0.0357142857142857,0.0714285714285714,0,0,0.0357142857142857
0.0526315789473684,0.0526315789473684,0,0.0526315789473684,0,0.0526315789473684,0,0,0,0,0,0.0526315789473684,0,0.105263157894737,0.526315789473684,0,0.0526315789473684,0,0.0526315789473684,0
0.0645161290322581,0.032258064516129,0,0,0,0,0.129032258064516,0.0967741935483871,0.0645161290322581,0.0967741935483871,0.032258064516129,0.0645161290322581,0.0967741935483871,0.161290322580645,0.129032258064516,0.032258064516129,0,0,0,0
0.0333333333333333,0,0,0.333333333333333,0,0.133333333333333,0,0,0,0.0666666666666667,0,0,0.0333333333333333,0,0.333333333333333,0.0333333333333333,0,0.0333333333333333,0,0
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
0,0,0,0,0.0645161290322581,0,0,0.129032258064516,0.225806451612903,0,0.0645161290322581,0.0645161290322581,0,0.129032258064516,0.193548387096774,0,0,0,0.129032258064516,0
0.0555555555555556,0.0277777777777778,0.0555555555555556,0.0555555555555556,0.0833333333333333,0.0277777777777778,0.0277777777777778,0.0833333333333333,0.0833333333333333,0.138888888888889,0.0277777777777778,0.0555555555555556,0,0.0277777777777778,0.138888888888889,0.0277777777777778,0.0555555555555556,0.0277777777777778,0,0
0,0,0,0,0,0,0.571428571428571,0,0,0,0,0,0,0,0.428571428571429,0,0,0,0,0
0.228571428571429,0,0.0571428571428571,0.0285714285714286,0,0.0571428571428571,0,0,0,0,0,0,0.142857142857143,0,0.285714285714286,0.114285714285714,0.0571428571428571,0.0285714285714286,0,0
0.129032258064516,0.032258064516129,0,0,0.032258064516129,0,0,0.0645161290322581,0.32258064516129,0.129032258064516,0.032258064516129,0.032258064516129,0,0.0645161290322581,0.0967741935483871,0,0,0,0.0645161290322581,0
0,0,0.0384615384615385,0.0769230769230769,0.0384615384615385,0.0384615384615385,0,0.0384615384615385,0,0.0769230769230769,0,0,0,0,0.307692307692308,0.307692307692308,0,0,0,0.0769230769230769
0.04,0,0.04,0.12,0.04,0,0,0.04,0,0.04,0,0,0,0.04,0.32,0.24,0,0,0.04,0.04
0.03125,0,0,0.03125,0,0,0.03125,0,0.15625,0.09375,0,0,0.03125,0.125,0.25,0.0625,0.09375,0.0625,0,0.03125
0.0540540540540541,0,0,0.027027027027027,0.0540540540540541,0.0810810810810811,0,0,0.108108108108108,0,0.0540540540540541,0.0540540540540541,0.108108108108108,0.135135135135135,0.216216216216216,0,0,0.0810810810810811,0,0.027027027027027
0.0285714285714286,0,0,0.0285714285714286,0.0285714285714286,0.0857142857142857,0,0.114285714285714,0.142857142857143,0.114285714285714,0.0285714285714286,0.0857142857142857,0,0,0.228571428571429,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0285714285714286,0
0.0625,0.0625,0,0.0625,0.0625,0,0,0.0625,0.4375,0.1875,0,0,0,0,0.0625,0,0,0,0,0
0.0588235294117647,0.176470588235294,0,0,0,0.411764705882353,0,0,0,0,0,0,0,0,0.117647058823529,0.235294117647059,0,0,0,0
0.0588235294117647,0.176470588235294,0,0,0,0.411764705882353,0,0,0,0,0,0,0,0,0.235294117647059,0.117647058823529,0,0,0,0
0.0588235294117647,0.176470588235294,0,0,0,0.294117647058824,0,0,0,0,0,0,0,0,0.470588235294118,0,0,0,0,0
0.117647058823529,0.176470588235294,0.117647058823529,0.0588235294117647,0.0588235294117647,0.0588235294117647,0,0,0,0.0588235294117647,0,0,0.0588235294117647,0,0.294117647058824,0,0,0,0,0
0.04,0.12,0,0,0,0.28,0,0,0,0,0,0,0,0,0.32,0.24,0,0,0,0
0.04,0.12,0,0,0,0.2,0.16,0,0,0,0,0,0,0,0.32,0.16,0,0,0,0
0.0588235294117647,0.176470588235294,0,0,0,0.294117647058824,0.117647058823529,0,0,0,0,0,0,0,0.294117647058824,0,0,0,0.0588235294117647,0
0,0,0,0.05,0,0.1,0,0,0.15,0.15,0,0,0,0.05,0.3,0,0,0.1,0.05,0.05
0,0,0,0,0,0.0263157894736842,0,0,0.315789473684211,0.315789473684211,0,0,0,0,0.315789473684211,0,0,0,0,0.0263157894736842
0,0,0,0,0,0.0263157894736842,0,0,0.315789473684211,0.210526315789474,0,0.210526315789474,0,0,0.210526315789474,0,0,0,0,0.0263157894736842
0,0,0,0,0,0.210526315789474,0,0,0.315789473684211,0,0,0,0,0.105263157894737,0.157894736842105,0,0,0,0,0.210526315789474
0.263157894736842,0,0,0,0,0,0,0.131578947368421,0.342105263157895,0.263157894736842,0,0,0,0,0,0,0,0,0,0
0.236842105263158,0,0,0,0,0,0,0,0.368421052631579,0.368421052631579,0,0,0,0,0,0,0,0,0,0.0263157894736842
0.157894736842105,0,0,0,0,0,0,0.236842105263158,0.447368421052632,0.157894736842105,0,0,0,0,0,0,0,0,0,0
0.305555555555556,0,0,0,0,0,0,0.0833333333333333,0.305555555555556,0.305555555555556,0,0,0,0,0,0,0,0,0,0
0.0526315789473684,0,0,0,0,0,0.0263157894736842,0.210526315789474,0.315789473684211,0.210526315789474,0,0,0,0,0.157894736842105,0.0263157894736842,0,0,0,0
0.0625,0.125,0,0,0,0.0625,0,0,0.375,0.375,0,0,0,0,0,0,0,0,0,0
0,0,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,0,0.0476190476190476,0.0476190476190476,0,0,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0.0952380952380952,0.19047619047619,0.0476190476190476,0.0476190476190476
0.0625,0,0,0.375,0,0.0625,0.3125,0,0,0.0625,0,0,0.125,0,0,0,0,0,0,0
0.0625,0,0,0.0625,0,0.375,0,0,0,0.0625,0,0,0.125,0,0.3125,0,0,0,0,0
0.0294117647058824,0.176470588235294,0.0882352941176471,0,0,0.205882352941176,0,0.0588235294117647,0.0882352941176471,0.0294117647058824,0,0.0294117647058824,0.0588235294117647,0,0.0882352941176471,0.0882352941176471,0,0.0294117647058824,0,0.0294117647058824
0,0.142857142857143,0.0714285714285714,0,0.0714285714285714,0.0714285714285714,0,0.142857142857143,0.0714285714285714,0,0,0,0.214285714285714,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0,0,0
0,0.142857142857143,0.0714285714285714,0,0,0.0714285714285714,0,0.0714285714285714,0.0714285714285714,0,0,0,0.214285714285714,0,0.142857142857143,0.0714285714285714,0.0714285714285714,0,0.0714285714285714,0
0.4,0.0333333333333333,0,0.0666666666666667,0,0,0.0333333333333333,0,0,0.2,0,0,0,0,0.233333333333333,0,0,0,0.0333333333333333,0
0.0769230769230769,0,0.0512820512820513,0,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.128205128205128,0.0769230769230769,0.0256410256410256,0.0769230769230769,0,0.0512820512820513,0.17948717948718,0.0512820512820513,0.0512820512820513,0.0512820512820513,0,0.0769230769230769
0,0.176470588235294,0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0.0294117647058824,0.0294117647058824,0.205882352941176,0.0882352941176471,0,0.0588235294117647,0.0294117647058824,0,0.117647058823529,0.0294117647058824,0.0294117647058824,0,0,0.0294117647058824
0.172413793103448,0.0344827586206897,0,0.0689655172413793,0,0.0344827586206897,0.0344827586206897,0,0.0344827586206897,0.103448275862069,0.103448275862069,0.0689655172413793,0.103448275862069,0.0344827586206897,0.103448275862069,0.0689655172413793,0,0.0344827586206897,0,0
0.0303030303030303,0.0606060606060606,0.0303030303030303,0.0303030303030303,0,0.151515151515152,0,0,0.0606060606060606,0.0606060606060606,0,0.0303030303030303,0,0.0909090909090909,0.212121212121212,0.0303030303030303,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0303030303030303
0.242424242424242,0,0,0,0,0,0.303030303030303,0,0.121212121212121,0.303030303030303,0,0,0,0,0,0,0,0,0.0303030303030303,0
0.0789473684210526,0,0.0526315789473684,0,0.0263157894736842,0.0526315789473684,0.0263157894736842,0.0263157894736842,0.184210526315789,0.0526315789473684,0.0263157894736842,0.0263157894736842,0,0.0526315789473684,0.105263157894737,0.0789473684210526,0.0263157894736842,0.0789473684210526,0,0.105263157894737
0.0588235294117647,0,0.0294117647058824,0.0588235294117647,0.0588235294117647,0.235294117647059,0,0.0882352941176471,0.0588235294117647,0.0294117647058824,0.0294117647058824,0.0294117647058824,0,0.0294117647058824,0.176470588235294,0,0,0,0.0588235294117647,0.0588235294117647
0,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0
0.444444444444444,0.0277777777777778,0,0,0,0.0833333333333333,0,0,0.333333333333333,0,0,0,0,0,0.111111111111111,0,0,0,0,0
0,0,0,0,0,0.307692307692308,0,0,0,0,0,0,0,0,0.461538461538462,0,0,0,0.230769230769231,0
0.0294117647058824,0,0.117647058823529,0.0294117647058824,0.0294117647058824,0.0882352941176471,0.0294117647058824,0.0588235294117647,0.0294117647058824,0.117647058823529,0.0294117647058824,0.0882352941176471,0.0294117647058824,0.0882352941176471,0.0588235294117647,0.0882352941176471,0.0294117647058824,0.0588235294117647,0,0
0.25,0,0.09375,0.03125,0.0625,0.09375,0,0.03125,0,0.09375,0,0.0625,0,0.0625,0.0625,0.03125,0.09375,0.03125,0,0
0,0,0.027027027027027,0,0,0.027027027027027,0,0.0540540540540541,0.378378378378378,0.027027027027027,0,0.027027027027027,0.162162162162162,0.027027027027027,0.027027027027027,0,0.243243243243243,0,0,0
0.0810810810810811,0.027027027027027,0,0.027027027027027,0.0540540540540541,0.0540540540540541,0.027027027027027,0.0540540540540541,0,0.0810810810810811,0.027027027027027,0,0.108108108108108,0,0.216216216216216,0,0.0540540540540541,0.162162162162162,0.027027027027027,0
0.0810810810810811,0.027027027027027,0,0.027027027027027,0.0540540540540541,0.0540540540540541,0.027027027027027,0.0540540540540541,0,0.0810810810810811,0.027027027027027,0,0.108108108108108,0,0.216216216216216,0,0.0540540540540541,0.162162162162162,0.027027027027027,0
0.176470588235294,0,0.0294117647058824,0.0588235294117647,0,0,0,0,0.264705882352941,0.0294117647058824,0,0,0.235294117647059,0.0294117647058824,0.0882352941176471,0.0588235294117647,0,0.0294117647058824,0,0
0,0.0263157894736842,0.0526315789473684,0.0789473684210526,0.105263157894737,0.0526315789473684,0,0.0789473684210526,0.157894736842105,0.105263157894737,0,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.131578947368421,0.0526315789473684,0.0263157894736842,0.0526315789473684,0,0
0.0294117647058824,0.0294117647058824,0,0.0588235294117647,0.0588235294117647,0.176470588235294,0,0.0294117647058824,0.264705882352941,0.0588235294117647,0.0294117647058824,0.0294117647058824,0,0,0.117647058823529,0.0294117647058824,0.0294117647058824,0,0.0294117647058824,0.0294117647058824
0.2,0,0,0,0,0,0,0,0.3,0,0,0,0.1,0,0.1,0.1,0,0.2,0,0
0,0,0,0,0,0.0769230769230769,0,0,0.153846153846154,0,0,0,0.153846153846154,0.153846153846154,0.461538461538462,0,0,0,0,0
0.0303030303030303,0.0606060606060606,0,0.0303030303030303,0.0606060606060606,0,0.0606060606060606,0.0303030303030303,0.0303030303030303,0.121212121212121,0.0303030303030303,0.0606060606060606,0.0303030303030303,0.0606060606060606,0.303030303030303,0.0303030303030303,0.0606060606060606,0,0,0
0.0571428571428571,0,0.0285714285714286,0.0571428571428571,0.0857142857142857,0.142857142857143,0,0.142857142857143,0.114285714285714,0.0285714285714286,0.0571428571428571,0.0571428571428571,0,0.0571428571428571,0.0857142857142857,0,0,0,0.0857142857142857,0
0.105263157894737,0.0263157894736842,0,0,0.0263157894736842,0.184210526315789,0.0263157894736842,0,0.131578947368421,0.0789473684210526,0,0,0.0263157894736842,0.0526315789473684,0.184210526315789,0.0789473684210526,0.0263157894736842,0.0526315789473684,0,0
0.0555555555555556,0,0.0277777777777778,0.0277777777777778,0,0.0555555555555556,0,0,0.333333333333333,0.0277777777777778,0,0,0,0.0555555555555556,0.0833333333333333,0.111111111111111,0.0277777777777778,0.111111111111111,0,0.0833333333333333
0.0555555555555556,0,0.0277777777777778,0.0277777777777778,0,0.0555555555555556,0,0,0,0.0277777777777778,0,0,0,0.0555555555555556,0.416666666666667,0.111111111111111,0.0277777777777778,0.111111111111111,0,0.0833333333333333
0,0.206896551724138,0,0.0344827586206897,0,0.172413793103448,0,0,0.0344827586206897,0.0344827586206897,0,0.0689655172413793,0.103448275862069,0,0.0344827586206897,0.0344827586206897,0.137931034482759,0.103448275862069,0.0344827586206897,0
0.0909090909090909,0,0.0303030303030303,0,0.0606060606060606,0.0606060606060606,0,0.121212121212121,0.121212121212121,0,0.0303030303030303,0.0606060606060606,0,0.0606060606060606,0.181818181818182,0.0303030303030303,0.0606060606060606,0,0.0606060606060606,0.0303030303030303
0.210526315789474,0,0.0263157894736842,0,0.0263157894736842,0.105263157894737,0,0.105263157894737,0.105263157894737,0.157894736842105,0,0.0526315789473684,0,0,0.0789473684210526,0.0263157894736842,0.0526315789473684,0,0,0.0526315789473684
0.388888888888889,0,0,0,0,0,0.111111111111111,0.0555555555555556,0.111111111111111,0,0,0,0,0.0555555555555556,0.222222222222222,0.0555555555555556,0,0,0,0
0,0.222222222222222,0,0,0,0.222222222222222,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.222222222222222,0,0.111111111111111,0,0,0
0,0.1,0.1,0,0,0,0.1,0.3,0,0.1,0,0,0,0,0.1,0.2,0,0,0,0
0,0.3,0,0,0.2,0,0,0,0.3,0,0,0,0,0,0.2,0,0,0,0,0
0,0.3,0,0,0.1,0,0,0,0.3,0,0,0,0,0,0.2,0,0,0,0.1,0
0,0.3,0,0,0.1,0,0,0,0.3,0,0,0,0,0,0.2,0,0,0,0.1,0
0,0.2,0,0,0,0,0,0,0.3,0,0,0,0,0,0.2,0.1,0,0,0.2,0
0.166666666666667,0,0,0,0.166666666666667,0,0.0833333333333333,0.25,0.166666666666667,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0,0,0,0
0,0,0,0,0.428571428571429,0,0,0,0.428571428571429,0,0,0,0,0,0.142857142857143,0,0,0,0,0
0,0,0,0,0,0.176470588235294,0,0,0.411764705882353,0.0588235294117647,0,0,0.0588235294117647,0,0.235294117647059,0.0588235294117647,0,0,0,0
0.05,0,0,0,0,0.1,0,0,0.2,0.2,0,0,0,0,0.2,0.05,0,0.05,0.15,0
0,0.0909090909090909,0,0,0,0.0909090909090909,0,0,0.181818181818182,0,0,0,0.181818181818182,0.181818181818182,0.272727272727273,0,0,0,0,0
0,0,0,0.1,0,0.1,0,0,0.1,0,0,0.1,0,0,0.6,0,0,0,0,0
0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0.2,0,0,0,0.2,0
0,0.111111111111111,0,0,0,0,0,0,0.222222222222222,0,0,0,0.222222222222222,0,0.333333333333333,0.111111111111111,0,0,0,0
0.333333333333333,0,0,0,0,0,0,0,0.277777777777778,0.333333333333333,0,0,0,0,0,0,0,0,0.0555555555555556,0
0.0666666666666667,0,0,0,0,0.0666666666666667,0,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0,0,0.2,0.0666666666666667,0.133333333333333,0,0.133333333333333,0.133333333333333
0,0.230769230769231,0.0769230769230769,0,0,0,0,0,0.307692307692308,0,0.0769230769230769,0,0.0769230769230769,0,0.153846153846154,0,0,0,0.0769230769230769,0
0,0,0.1,0,0,0,0,0,0.4,0,0.1,0,0,0,0.2,0,0,0,0.2,0
0,0,0,0,0.0833333333333333,0,0.25,0.333333333333333,0,0.166666666666667,0,0,0,0,0.0833333333333333,0.0833333333333333,0,0,0,0
0,0,0,0,0.0833333333333333,0,0.0833333333333333,0.333333333333333,0,0.166666666666667,0,0,0,0,0.25,0.0833333333333333,0,0,0,0
0.111111111111111,0,0.111111111111111,0,0,0,0,0.222222222222222,0,0.111111111111111,0.111111111111111,0,0,0,0.111111111111111,0.111111111111111,0,0,0,0.111111111111111
0.111111111111111,0,0.111111111111111,0,0,0,0,0.333333333333333,0,0.111111111111111,0.111111111111111,0,0,0,0.111111111111111,0.111111111111111,0,0,0,0
0.25,0,0,0,0.0833333333333333,0,0.0833333333333333,0.25,0.166666666666667,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0,0,0,0
0.166666666666667,0,0,0,0.0833333333333333,0,0.0833333333333333,0.25,0.25,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0,0,0,0
0,0,0.1,0,0.1,0,0.1,0.3,0,0.1,0.1,0,0,0,0.1,0.1,0,0,0,0
0,0,0.1,0.1,0,0,0,0.3,0,0.1,0.1,0,0,0,0.2,0.1,0,0,0,0
0.111111111111111,0,0.111111111111111,0,0,0,0,0.333333333333333,0,0.111111111111111,0.111111111111111,0,0,0,0,0.111111111111111,0,0,0,0.111111111111111
